,ids,ra,dec,z,mergers
69,44834,53.052248,-27.701449,0.33579360461006086,"[41957, 44594]"
70,38571,53.060217,-27.730747,1.5547251969659268,"[38197, 38530]"
71,40238,53.063496,-27.720249,0.6158061111490986,[40810]
72,41762,53.069327,-27.714819,3.948083184373739,[]
73,42896,53.05824,-27.709942,1.0412639442692893,[]
74,44837,53.07258,-27.701101,0.4733534655973441,[44763]
75,38763,53.067936,-27.729925,1.4043203529941697,[]
76,40300,53.061082,-27.722169,0.545139142355272,"[40360, 40465]"
77,41775,53.056518,-27.715683,1.0126899159730067,"[41581, 41682, 41806]"
78,42898,53.057276,-27.710192,0.6203722059101525,[]
79,44869,53.071868,-27.701037,0.3839179601614942,"[44639, 44730]"
80,38767,53.048552,-27.729458,1.0019295870592761,"[38458, 38721, 39036]"
81,40331,53.048543,-27.721863,1.5274558004812233,"[40137, 40264]"
82,41779,53.049412,-27.715267,2.3193340414364956,"[41514, 41553]"
83,42921,53.055383,-27.710089,0.795164475259725,[]
84,44890,53.076156,-27.701148,0.8394573073124549,[]
85,38783,53.051195,-27.729287,0.8547945741088917,[39071]
86,40360,53.060322,-27.722244,0.5491612377543679,[40300]
87,41790,53.041207,-27.715127,0.7323505222419635,"[41556, 41576, 41585, 41863, 42070, 42095, 42108, 42123]"
88,42985,53.038304,-27.707116,0.7329667914724564,"[43151, 43520, 43617]"
89,44954,53.069334,-27.700681,0.6632884571319195,[44649]
90,38798,53.075625,-27.729264,0.5378626917951335,[39042]
91,40362,53.077997,-27.721986,1.6535687469597313,[]
92,41791,53.038466,-27.71421,0.34914599852804945,"[41517, 42092]"
93,43002,53.047835,-27.709405,0.7074551708824598,[42201]
94,44979,53.074831,-27.701078,0.616121213755359,[44636]
95,38818,53.047533,-27.729171,0.4345149683375943,[]
96,40394,53.056659,-27.721718,1.4588344607618973,[40759]
97,41796,53.057749,-27.71359,0.7323437408005204,[42459]
98,43015,53.078906,-27.709443,1.6541628617882855,[]
99,45004,53.074072,-27.700127,1.7477710292496345,"[44764, 45169]"
100,38832,53.044577,-27.729709,1.31551363317134,[38665]
101,40398,53.073607,-27.721555,1.4373102622623277,[]
102,41806,53.057265,-27.715304,1.0558336350647763,"[41531, 41581, 41682, 41775, 41803]"
103,43020,53.066095,-27.709737,0.24631666300487684,[42502]
104,45016,53.057991,-27.699589,1.1223175872812166,[]
105,38867,53.05672,-27.728934,1.714512367762932,[38888]
106,40421,53.062023,-27.722009,1.1144986621386999,"[40166, 40313]"
107,41851,53.038884,-27.715264,0.7589650630055371,"[41576, 41585, 41863, 42123]"
108,43023,53.048399,-27.709526,1.6163798045914248,[]
109,45128,53.061785,-27.699198,0.6644384073021082,[]
110,38876,53.073991,-27.729515,0.7463934989190725,[]
111,40465,53.062852,-27.721961,0.521351232855045,"[40238, 40300]"
112,41889,53.059123,-27.715275,0.7646819199513688,"[41419, 41930]"
113,43114,53.062406,-27.706915,1.907459087545665,"[43562, 43683]"
114,45143,53.075871,-27.699814,2.0489816830453997,[44752]
115,38893,53.039485,-27.729477,0.9745059825347993,[]
116,40519,53.07514,-27.721116,0.7734977106075014,[]
117,41913,53.03325,-27.710972,0.5518928352487695,"[42507, 42948, 42999]"
118,43123,53.061165,-27.709326,0.9345410260534953,[42895]
119,45156,53.052833,-27.699327,1.0352054822256012,"[43891, 44797, 44900, 45522]"
120,39012,53.06424,-27.727621,1.6168606855795755,"[38777, 38877, 39070, 39211, 39314, 39377]"
121,40535,53.060304,-27.721169,2.3332757116918224,[40253]
122,41930,53.059433,-27.715072,0.8066362477143916,"[41889, 42008]"
123,43133,53.069367,-27.709092,0.6478565285775763,[]
124,45174,53.058415,-27.69903,0.34620922889738065,[]
125,39021,53.06846,-27.728256,2.707924873098505,[39022]
126,40544,53.077627,-27.721491,0.732684356617557,[40491]
127,41950,53.043402,-27.714285,0.732534907699847,"[41692, 42095, 42108]"
128,43137,53.077216,-27.709614,1.5244115448304898,[43260]
129,45188,53.063257,-27.699637,2.337552626955252,"[44990, 45230, 45397]"
130,39038,53.046712,-27.7287,1.8286330953894065,[]
131,40553,53.055897,-27.721098,1.0391133097258276,[]
132,41957,53.054423,-27.701356,0.38734893274122145,[44834]
133,43171,53.039783,-27.709057,0.767068106465257,"[42718, 42832]"
134,45228,53.044896,-27.696005,0.6151507091836373,[]
135,39042,53.073889,-27.727806,0.5478541056090734,"[38798, 39207]"
136,40602,53.080639,-27.720803,2.9690450990461263,[40639]
137,41962,53.044101,-27.714982,0.6233750689806273,"[41593, 41692]"
