,ids,ra,dec,z,mergers
92,45329,53.143588,-27.697075,0.6350817220084907,[]
93,45333,53.132301,-27.699285,2.0320445464339136,"[44902, 44939, 45050, 45185, 45202, 45339]"
94,45378,53.133653,-27.698659,1.8425058552654063,"[44939, 45081, 45129, 45252, 45339, 45548]"
95,45414,53.114293,-27.698459,0.9448066825960333,[]
96,45439,53.138013,-27.698592,0.9509329301587425,[45295]
97,45464,53.12834,-27.697643,1.0612351840325989,[]
98,45474,53.113336,-27.697715,3.2129700840106734,[]
99,45492,53.121131,-27.698076,1.869646045464995,[45340]
100,45495,53.135079,-27.69725,1.338095703120067,[45633]
101,45518,53.154087,-27.69793,0.28335195501447413,[]
102,45531,53.145431,-27.698008,2.2993929982146946,"[45311, 45488]"
103,45532,53.118599,-27.697674,0.17141617587379177,[]
104,45597,53.111515,-27.695987,0.7848949319037605,[46195]
105,45609,53.149395,-27.697318,4.618814541149486,"[45476, 45678]"
106,45633,53.135278,-27.697626,1.3332496160356353,[45495]
107,45636,53.149815,-27.697213,3.7485314246800403,"[45698, 45714]"
108,45640,53.151544,-27.697615,2.1214246578206137,[]
109,45647,53.113113,-27.696047,0.41831568045208256,[]
110,45650,53.124096,-27.697595,0.7235573060408012,[]
111,45657,53.119496,-27.69678,1.75235027636963,"[45340, 45738, 45822]"
112,45692,53.155259,-27.68908,1.3697191487445115,[]
113,45717,53.127348,-27.697062,0.4058584579528712,[]
114,45738,53.11826,-27.697201,1.758891892235154,"[45500, 45657]"
115,45772,53.13391,-27.696965,1.7256079810704634,"[45339, 45548]"
116,45775,53.158558,-27.694968,1.3656192367942739,"[46296, 46329]"
117,45787,53.127347,-27.696028,0.8579496711972064,[45468]
118,45788,53.12704,-27.695165,0.0,"[30, 71, 78, 255, 367, 405, 512, 528, 636, 730, 744, 788, 935, 1027, 1038, 1041, 1062, 1111, 1125, 1137, 1150, 1155, 1187, 1197, 1212, 1224, 1235, 1247, 1260, 1312, 1338, 1362, 1378, 1455, 1517, 1531, 1536, 1545, 1559, 1601, 1797, 1811, 1825, 1847, 1945, 2220, 2250, 2286, 2328, 2344, 2454, 2459, 2522, 2629, 2651, 2656, 2665, 2702, 2748, 2991, 3037, 3052, 3118, 3154, 3158, 3173, 3180, 3184, 3187, 3227, 3244, 3287, 3303, 3377, 3502, 3538, 3577, 3630, 3647, 3655, 3674, 3813, 3822, 3862, 3906, 3908, 3927, 3939, 3994, 4023, 4049, 4136, 4192, 4246, 4339, 4398, 4539, 4591, 4634, 4703, 4732, 4762, 4785, 4930, 4975, 4990, 5015, 5159, 5181, 5285, 5386, 5410, 5441, 5499, 5540, 5632, 5660, 5903, 5937, 5970, 6027, 6033, 6073, 6153, 6170, 6178, 6251, 6263, 6323, 6388, 6412, 6485, 6502, 6538, 6571, 6613, 6692, 6781, 6794, 6855, 6894, 6910, 6953, 7031, 7096, 7113, 7156, 7237, 7254, 7414, 7479, 7532, 7622, 7649, 7690, 7736, 7748, 7757, 7868, 7983, 7992, 8046, 8060, 8091, 8101, 8110, 8118, 8154, 8223, 8284, 8291, 8314, 8353, 8377, 8403, 8426, 8528, 8530, 8535, 8582, 8810, 8835, 8841, 8891, 9028, 9130, 9175, 9250, 9345, 9376, 9381, 9447, 9506, 9524, 9609, 9612, 9614, 9724, 9825, 9880, 9937, 9946, 9971, 10022, 10031, 10059, 10063, 10070, 10138, 10148, 10166, 10212, 10308, 10311, 10324, 10325, 10383, 10431, 10440, 10485, 10509, 10549, 10554, 10569, 10573, 10628, 10644, 10734, 10746, 10802, 10851, 10852, 10865, 10881, 10957, 11047, 11070, 11086, 11093, 11097, 11144, 11165, 11210, 11333, 11345, 11373, 11381, 11453, 11502, 11681, 11696, 11795, 12013, 12031, 12045, 12070, 12077, 12088, 12128, 12146, 12177, 12193, 12246, 12282, 12291, 12323, 12339, 12380, 12382, 12393, 12435, 12444, 12464, 12474, 12511, 12517, 12522, 12547, 12553, 12559, 12570, 12628, 12667, 12694, 12701, 12785, 12804, 12824, 12915, 13022, 13036, 13039, 13049, 13094, 13112, 13189, 13221, 13244, 13290, 13312, 13325, 13438, 13456, 13553, 13576, 13627, 13643, 13724, 13738, 13743, 13744, 13750, 13764, 13794, 13815, 13826, 13847, 13885, 13924, 14019, 14058, 14131, 14238, 14318, 14393, 14443, 14514, 14528, 14570, 14639, 14654, 14798, 14841, 14871, 14914, 14986, 15146, 15184, 15191, 15296, 15383, 15385, 15416, 15452, 15520, 15571, 15631, 15657, 15689, 15719, 15769, 15788, 15806, 15811, 15816, 15931, 16063, 16188, 16200, 16238, 16259, 16273, 16289, 16304, 16349, 16378, 16422, 16470, 16512, 16524, 16525, 16563, 16572, 16594, 16606, 16632, 16661, 16677, 16704, 16711, 16728, 16868, 16898, 16982, 17093, 17126, 17154, 17183, 17198, 17278, 17287, 17339, 17348, 17358, 17359, 17371, 17413, 17444, 17595, 17648, 17674, 17697, 17710, 17719, 17789, 17797, 17820, 17839, 17879, 17933, 17965, 17978, 17997, 18052, 18139, 18146, 18270, 18296, 18330, 18368, 18444, 18450, 18467, 18526, 18530, 18542, 18597, 18670, 18754, 18787, 18831, 18972, 19007, 19012, 19056, 19070, 19079, 19085, 19209, 19240, 19380, 19402, 19403, 19430, 19438, 19463, 19475, 19505, 19517, 19528, 19603, 19689, 19693, 19724, 19726, 19773, 19782, 19817, 19954, 19983, 20070, 20101, 20108, 20275, 20321, 20343, 20394, 20429, 20483, 20543, 20603, 20660, 20737, 20743, 20859, 20865, 20866, 20942, 20949, 20958, 21059, 21061, 21093, 21160, 21223, 21289, 21335, 21347, 21352, 21425, 21434, 21487, 21501, 21527, 21593, 21599, 21629, 21644, 21739, 21805, 21854, 21952, 21968, 21996, 22023, 22048, 22067, 22082, 22109, 22159, 22205, 22220, 22287, 22346, 22351, 22366, 22371, 22374, 22387, 22427, 22486, 22597, 22601, 22636, 22676, 22748, 22844, 22869, 22901, 22909, 22910, 22923, 22934, 22975, 22979, 23016, 23095, 23137, 23167, 23172, 23195, 23197, 23254, 23310, 23312, 23348, 23482, 23534, 23600, 23606, 23705, 23710, 23790, 23909, 23925, 23927, 24012, 24053, 24069, 24112, 24178, 24180, 24200, 24247, 24321, 24334, 24335, 24387, 24438, 24557, 24572, 24586, 24638, 24696, 24729, 24759, 24775, 24794, 24804, 24840, 24855, 24880, 24892, 24937, 24991, 25027, 25057, 25084, 25123, 25144, 25190, 25192, 25204, 25293, 25383, 25392, 25412, 25434, 25441, 25455, 25483, 25526, 25618, 25668, 25836, 25894, 25946, 25966, 26022, 26028, 26055, 26058, 26069, 26109, 26393, 26455, 26500, 26562, 26564, 26588, 26618, 26620, 26625, 26631, 26677, 26689, 26705, 26741, 26742, 26788, 26797, 26814, 26838, 26878, 26881, 27076, 27100, 27119, 27148, 27255, 27271, 27281, 27290, 27312, 27360, 27362, 27399, 27410, 27414, 27494, 27569, 27598, 27644, 27664, 27699, 27734, 27752, 27754, 27767, 27821, 27851, 27904, 27907, 27922, 27935, 27944, 27948, 28033, 28034, 28061, 28141, 28145, 28198, 28316, 28386, 28433, 28441, 28686, 28749, 28808, 28874, 29022, 29029, 29078, 29126, 29144, 29188, 29214, 29267, 29300, 29301, 29312, 29315, 29317, 29332, 29454, 29455, 29522, 29538, 29560, 29576, 29677, 29753, 29864, 29870, 29895, 30241, 30276, 30374, 30460, 30491, 30546, 30582, 30604, 30700, 30729, 30785, 30856, 30859, 30968, 30969, 30981, 30988, 30990, 31005, 31037, 31069, 31175, 31211, 31323, 31338, 31352, 31356, 31414, 31428, 31493, 31521, 31602, 31620, 31636, 31643, 31658, 31681, 31723, 31735, 31851, 31880, 31980, 32033, 32117, 32140, 32315, 32322, 32471, 32536, 32540, 32586, 32678, 32706, 32803, 32816, 32845, 32871, 32895, 32912, 32966, 33007, 33020, 33021, 33042, 33104, 33115, 33121, 33214, 33217, 33237, 33293, 33330, 33335, 33386, 33391, 33396, 33444, 33446, 33459, 33479, 33534, 33597, 33650, 33699, 33731, 33749, 33828, 33881, 33897, 33917, 33954, 33972, 34070, 34071, 34094, 34099, 34102, 34122, 34185, 34212, 34267, 34340, 34432, 34461, 34624, 34655, 34662, 34665, 34683, 34689, 34722, 34748, 34772, 34784, 34785, 34804, 34821, 34828, 34868, 34879, 34914, 34932, 34933, 35053, 35094, 35140, 35159, 35160, 35191, 35206, 35235, 35260, 35297, 35360, 35431, 35439, 35442, 35446, 35459, 35477, 35599, 35635, 35648, 35655, 35796, 35797, 35869, 35885, 35891, 35898, 35945, 35976, 35989, 36001, 36014, 36056, 36060, 36070, 36076, 36165, 36210, 36272, 36312, 36350, 36364, 36438, 36458, 36502, 36680, 36683, 36699, 36717, 36785, 36849, 36899, 36904, 36944, 36952, 36983, 37003, 37139, 37202, 37379, 37412, 37414, 37436, 37443, 37454, 37460, 37520, 37523, 37635, 37644, 37682, 37753, 37756, 37799, 37871, 37908, 38003, 38065, 38087, 38162, 38179, 38190, 38213, 38229, 38247, 38303, 38333, 38402, 38414, 38446, 38475, 38488, 38511, 38557, 38567, 38598, 38626, 38628, 38724, 38771, 38784, 38895, 38949, 38989, 38996, 39033, 39124, 39199, 39210, 39238, 39259, 39260, 39271, 39288, 39389, 39553, 39637, 39734, 39818, 39862, 39876, 39892, 39903, 39908, 39913, 39931, 39936, 39989, 40131, 40180, 40201, 40265, 40382, 40397, 40459, 40486, 40517, 40529, 40536, 40628, 40644, 40676, 40683, 40716, 40778, 40848, 40856, 40861, 40955, 40977, 40981, 41080, 41139, 41338, 41444, 41453, 41455, 41499, 41533, 41540, 41578, 41605, 41610, 41800, 41856, 41880, 41997, 42029, 42036, 42142, 42155, 42177, 42198, 42200, 42215, 42220, 42228, 42324, 42342, 42355, 42367, 42406, 42430, 42444, 42476, 42491, 42508, 42516, 42530, 42550, 42581, 42649, 42656, 42662, 42668, 42728, 42743, 42787, 42797, 42802, 42894, 42942, 42946, 42952, 43055, 43100, 43122, 43158, 43164, 43187, 43191, 43197, 43199, 43200, 43337, 43362, 43380, 43382, 43440, 43530, 43571, 43585, 43703, 43723, 43784, 43863, 43870, 43883, 43889, 43947, 43961, 43971, 43974, 43986, 44012, 44028, 44041, 44045, 44059, 44079, 44106, 44114, 44118, 44176, 44210, 44218, 44222, 44227, 44317, 44328, 44334, 44340, 44372, 44408, 44446, 44508, 44670, 44724, 44741, 44749, 44766, 44811, 44858, 44873, 44875, 44997, 45003, 45052, 45072, 45084, 45183, 45272, 45281, 45298, 45440, 45490, 45535, 45546, 45599, 45605, 45635, 45652, 45679, 45727, 45750, 45806, 45881, 45904, 45935, 45948, 45992, 45997, 46028, 46041, 46042, 46107, 46147, 46194, 46250, 46336, 46439, 46459, 46574, 46796, 46842, 46874, 46878, 46884, 46950, 46975, 46983, 47015, 47087, 47093, 47145, 47149, 47165, 47166, 47264, 47272, 47451, 47472, 47508, 47512, 47524, 47587, 47619, 47622, 47659, 47869, 47892, 47897, 47951, 47955, 48064, 48101, 48110, 48141, 48172, 48194, 48197, 48216, 48220, 48269, 48310, 48344, 48345, 48383, 48446, 48456, 48511, 48581, 48621, 48691, 48725, 48746, 48754, 48822, 48832, 48902, 49003, 49044, 49058, 49178, 49206, 49207, 49241, 49273, 49291, 49297, 49299, 49300, 49304, 49305, 49318, 49348, 49356, 49357, 49365, 49368, 49369, 49375, 49392, 49394, 49395, 49399, 49411, 49438, 49450, 49462, 49494, 49585, 49614, 49634, 49644, 49727, 49784, 49932, 49989, 50019, 50023, 50079, 50115, 50139, 50203, 50207, 50209, 50248, 50260, 50286, 50383, 50385, 50407, 50412, 50444, 50468, 50485]"
119,45795,53.115091,-27.695807,0.6644177623360101,[]
120,45802,53.118688,-27.696464,0.7286154867764707,"[45396, 46064]"
121,45897,53.149496,-27.695852,0.6641096067351603,[]
122,45901,53.157237,-27.695228,0.44697494712626534,[]
123,45940,53.121124,-27.693125,0.3624108425479098,"[46394, 46855]"
124,45962,53.159562,-27.695761,0.9083040677983689,[]
125,45967,53.130319,-27.695903,2.3948080123321276,[]
126,45972,53.115984,-27.693568,1.0346988642414192,[]
127,45975,53.155749,-27.69062,0.6649009074270492,"[46275, 46354, 46518, 46636]"
128,45994,53.139181,-27.69415,1.0342470570538407,[]
129,46001,53.120312,-27.691486,0.7156578598454584,"[46624, 46900, 47013]"
130,46064,53.117533,-27.695402,0.7224713561153462,"[45802, 46186, 46216]"
131,46065,53.140164,-27.694579,0.20769802802054774,[]
132,46072,53.138954,-27.695122,2.3558007175258013,[]
133,46114,53.152149,-27.694737,0.5913170074868077,[45908]
134,46119,53.143876,-27.694824,1.4232571168918748,"[46243, 46346]"
135,46129,53.12153,-27.694728,1.0490431042922264,[]
136,46130,53.161372,-27.694337,2.3463306882162875,[]
137,46153,53.146855,-27.694923,1.8482776359919384,[]
138,46173,53.155008,-27.69425,1.3101196750578805,[]
139,46186,53.118898,-27.694766,0.7275761612942453,"[46064, 46175, 46244]"
140,46216,53.116811,-27.694081,0.7409666776869471,"[46064, 46617]"
141,46231,53.114142,-27.692526,0.7346147137781306,[46379]
142,46235,53.140992,-27.693561,1.0923180738888985,"[46150, 46408]"
143,46267,53.16157,-27.69401,1.8268125467161531,"[46059, 46311, 46542]"
144,46274,53.15856,-27.691213,0.6644349370431337,[46500]
145,46275,53.154834,-27.691168,0.7166254343503097,"[45975, 46354, 46636]"
146,46312,53.147562,-27.693577,0.39469797050589744,[46450]
147,46318,53.157538,-27.690478,2.3634237278781245,[]
148,46354,53.154381,-27.691364,0.7522449143183502,"[45975, 46275, 46576, 46636]"
149,46379,53.11499,-27.69282,0.7364207948976867,[46231]
150,46382,53.133686,-27.693455,3.948351569276808,[46167]
151,46394,53.121747,-27.693347,0.43257732618647876,[45940]
152,46397,53.15369,-27.692805,2.2967144708723652,[46531]
153,46399,53.123894,-27.692872,1.3335250764462003,[]
154,46432,53.112446,-27.692631,2.3854406509034147,"[46615, 46718]"
155,46476,53.133833,-27.691915,0.6807702562406046,[47029]
156,46486,53.111472,-27.692787,0.7531458338406162,"[46021, 46532, 46587]"
157,46496,53.131557,-27.689351,0.6996130069829818,"[47029, 47206]"
158,46504,53.141657,-27.693088,0.9170219199656812,[]
159,46506,53.125796,-27.691704,0.7138817249242003,[46785]
160,46515,53.129877,-27.692824,1.634626899961612,[46614]
161,46518,53.156712,-27.689657,0.7427150372480259,"[45975, 46636, 47008]"
162,46527,53.120656,-27.693134,2.5589851254697935,"[46372, 46565]"
163,46532,53.111925,-27.692528,0.7464785135759754,"[46021, 46486, 46587]"
164,46564,53.157276,-27.690786,0.5184640777495743,[]
165,46576,53.155717,-27.691328,0.8335379747695597,[46354]
166,46624,53.119709,-27.692155,0.7439360364769512,"[46001, 46900, 47013]"
167,46636,53.155337,-27.69051,0.6644215640803451,"[45975, 46275, 46354, 46518]"
168,46654,53.114279,-27.692097,1.0794763342586455,[]
169,46704,53.121732,-27.69204,1.4173709434725175,"[46701, 46935]"
170,46718,53.111638,-27.691552,2.3852905485025526,"[46432, 46615]"
171,46744,53.116854,-27.691568,1.064952410009897,[46949]
172,46751,53.137872,-27.691246,1.0749501326330895,[46870]
173,46779,53.151016,-27.689413,0.6646671076180962,[]
174,46846,53.13743,-27.688071,1.0745070906439589,[47378]
175,46849,53.153455,-27.691381,2.6353211587012924,[46791]
176,46866,53.112106,-27.691181,1.571699228493258,[46812]
177,46870,53.137067,-27.689972,1.0938066481910649,[46751]
178,46900,53.119709,-27.690903,0.778342728046674,"[46001, 46624, 47013, 47243]"
179,46924,53.131162,-27.688373,0.83983087584316,"[47206, 47346]"
180,46937,53.133072,-27.691084,0.9542503560822481,"[46843, 46911]"
181,46938,53.134558,-27.690656,2.3516968761224697,[]
182,46955,53.112348,-27.690801,0.7371707817031586,[]
183,46958,53.14244,-27.689822,0.7337795288470486,[]
184,46976,53.14332,-27.690818,1.0498808377610234,"[47176, 47267]"
185,47002,53.132783,-27.684872,2.385411179123506,[]
186,47008,53.155098,-27.689474,0.7716257387037025,[]
187,47033,53.138525,-27.690484,0.8119882048436495,[47023]
188,47045,53.13364,-27.688751,1.0875142230304518,"[47150, 47283, 47396, 47415]"
189,47047,53.113554,-27.690477,2.7414235321949794,[]
190,47059,53.14452,-27.690312,1.6192644247046797,[46927]
191,47066,53.145353,-27.690244,2.342934565734954,[47104]
192,47094,53.155857,-27.68986,0.26373417318540787,[47120]
193,47099,53.143325,-27.690096,3.6156801039536854,[]
194,47114,53.110335,-27.689984,3.797091096935862,"[47281, 47540]"
195,47120,53.15877,-27.687111,0.34379211923188163,[]
196,47122,53.132372,-27.686836,1.0948716643861933,[]
197,47129,53.11806,-27.689896,0.7688669364653345,[47243]
198,47140,53.131853,-27.687304,0.7329189463979869,"[46924, 47949]"
199,47157,53.112522,-27.684723,2.3854109658330542,[]
200,47185,53.115584,-27.689827,0.7315050354640773,[]
201,47206,53.130548,-27.689796,0.744877030545541,"[46496, 46924, 47346, 47381]"
202,47282,53.147886,-27.688265,2.3398457260728747,"[47418, 47707]"
203,47283,53.133299,-27.688828,1.0368128268816124,"[47045, 47244, 47396, 47415]"
204,47297,53.159731,-27.688992,1.812701007656158,[47294]
205,47346,53.131256,-27.689063,0.8544877620018869,[46924]
206,47376,53.143098,-27.688198,1.451852855494702,[]
207,47378,53.138514,-27.688177,1.0429811433940854,[46846]
208,47386,53.111667,-27.687388,0.6644198454634717,[]
209,47396,53.134474,-27.687585,1.0370672116785793,"[47045, 47283]"
210,47397,53.115432,-27.687541,0.6688987988648453,[]
211,47535,53.114576,-27.688483,3.572650837465831,[]
212,47576,53.112088,-27.687268,1.3820625892634,"[47734, 47779]"
213,47612,53.144379,-27.687591,3.803963724856046,[]
214,47638,53.122074,-27.686891,0.8032225143886258,"[47661, 47710]"
215,47647,53.160304,-27.687473,0.44697530221803683,[]
216,47656,53.124675,-27.687366,0.18481694416922376,"[47490, 47915]"
217,47666,53.114009,-27.684545,0.5991550082920727,[]
218,47710,53.122671,-27.68756,0.7447674010914588,"[47638, 47661]"
219,47734,53.113122,-27.687374,1.409916955482707,"[47576, 47779, 47927, 47956]"
220,47768,53.12717,-27.686947,1.0642706440925314,"[47718, 47972, 47996, 48077]"
221,47769,53.153138,-27.686134,0.6644178950013475,[]
222,47770,53.149771,-27.685475,1.2687291570757382,[48150]
223,47772,53.143385,-27.686314,2.2992838114852874,[]
224,47813,53.149009,-27.686551,1.6522337518037054,[47653]
225,47821,53.145621,-27.685249,2.917417605915199,[48090]
226,47841,53.131309,-27.683354,0.5518928352487695,[48789]
227,47868,53.12312,-27.686594,1.2230728445246957,[48078]
228,47870,53.11477,-27.684483,0.7429591035583911,[]
229,47878,53.117706,-27.68677,3.789802538198224,"[47731, 47825]"
230,47880,53.118668,-27.683244,1.6394607596454636,[]
231,47910,53.142953,-27.685697,1.308934762763825,"[48014, 48028, 48034, 48089, 48251]"
232,47932,53.138368,-27.686472,0.44779248350510004,[47977]
